mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 10
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 11
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 12
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 13
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 14
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 15
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 16
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 17
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 18
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 19
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 131
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 20
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 132
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 21
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 133
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 22
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 134
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 23
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 406
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 24
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 135
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 407
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 25
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 136
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 408
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 26
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 137
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 409
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 27
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 138
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 410
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 28
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 467
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 411
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 29
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 139
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 468
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 412
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 30
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 140
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 469
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 413
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 31
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 141
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 470
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 414
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 32
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 142
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 471
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 415
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 33
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 143
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 472
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 416
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 34
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 147
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 144
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 473
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 417
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 35
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 148
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 145
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 474
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 418
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 36
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 146
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 475
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 419
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 37
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 528
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 476
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 420
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 38
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 577
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 529
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 477
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 421
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 39
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 578
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 530
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 478
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 422
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 40
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 579
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 531
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 479
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 423
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 41
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 580
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 532
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 480
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 424
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 42
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 154
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 581
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 533
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 481
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 425
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 43
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 589
mythril.laser.ethereum.instructions [DEBUG]: Evaluating NOT at 582
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 534
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 482
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 426
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 44
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 590
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 583
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 535
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 483
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 427
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 45
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 174
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 591
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 584
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 536
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 484
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 46
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 175
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 592
mythril.laser.ethereum.instructions [DEBUG]: Evaluating OR at 585
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 537
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 485
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 47
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 593
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 586
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 538
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 486
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 48
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 594
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 587
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 539
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 487
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 49
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 595
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 588
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 540
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 488
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 50
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 180
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 634
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 596
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 129
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 541
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 51
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 181
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 635
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 597
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: UncheckedRetval
mythril.analysis.module.base [DEBUG]: Exiting analysis module: UncheckedRetval
mythril.laser.ethereum.instructions [DEBUG]: Evaluating STOP at 130
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 542
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 52
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 182
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 636
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 598
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 543
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 53
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 183
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 637
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 599
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 544
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 211
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 184
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 638
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 600
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 545
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 55
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 185
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 188
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 639
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 601
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 546
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 186
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 189
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 640
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 602
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 547
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 187
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 190
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 641
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 603
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 548
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 58
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 680
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 191
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 642
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 604
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 549
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 59
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 215
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH7 at 681
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 192
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 643
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 605
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 216
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 682
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 193
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 644
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 606
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 217
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 683
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 194
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 645
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 607
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 218
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 684
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 654
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 646
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 608
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 63
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 736
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 685
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 655
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 647
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 609
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 64
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 219
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 737
